Date,Open,High,Low,Close,Volume
2024-05-02,345.8,354.89,345.8,350.99,78226615
2024-05-03,348.82,368.11,348.82,361.07,65876898
2024-05-06,358.93,362.75,358.13,361.15,70793419
2024-05-07,360.52,380.78,360.52,379.45,40717207
2024-05-08,378.48,379.07,373.27,375.87,44064147
2024-05-09,375.98,415.74,375.98,411.59,72663528
2024-05-10,411.48,424.23,411.48,420.55,47066318
2024-05-13,418.72,418.72,404.44,407.88,41186361
2024-05-14,408.85,408.85,390.91,392.57,58175911
2024-05-15,394.77,405.86,394.77,399.18,41950831
2024-05-16,398.18,400.83,391.06,396.07,69092598
2024-05-17,395.56,409.34,395.56,405.99,45648245
2024-05-20,406.11,419.94,406.11,412.75,57364435
2024-05-21,411.85,416.64,410.42,411.76,32844664
2024-05-22,407.84,407.84,392.78,399.64,74185024
2024-05-23,403.2,403.2,377.56,378.55,32854190
2024-05-24,378.12,378.12,366.16,372.75,41872847
2024-05-27,375.28,388.04,375.28,384.05,68708480
2024-05-28,387.53,390.56,382.53,387.08,40856760
2024-05-29,383.65,383.65,369.14,370.38,38705956
2024-05-30,372.48,375.47,368.83,372.81,39709175
2024-05-31,375.59,384.13,373.61,378.03,41666027
2024-06-03,381.6,381.6,366.31,366.56,50709657
2024-06-04,366.21,369.05,366.21,368.76,74799034
2024-06-05,365.37,372.09,365.37,369.75,63149417
2024-06-06,371.07,371.07,351.8,355.21,37536765
2024-06-07,357.86,366.76,355.31,359.91,36935774
2024-06-10,358.75,369.1,358.75,367.24,34273445
2024-06-11,365.77,382.5,365.77,381.43,36681935
2024-06-12,378.76,403.24,378.76,395.8,33646804
2024-06-13,395.37,395.37,371.95,377.02,67655044
2024-06-14,378.2,378.2,363.08,364.94,72439798
2024-06-17,364.92,378.83,364.92,371.81,66387984
2024-06-18,373.84,385.08,372.23,378.78,46040922
2024-06-19,380.15,393.09,380.15,385.91,44497054
2024-06-20,387.23,444.01,387.23,438.24,50717501
2024-06-21,434.2,453.21,434.2,447.33,66181576
2024-06-24,449.68,473.5,449.68,465.43,49397196
2024-06-25,466.88,484.09,466.88,481.31,46320131
2024-06-26,483.89,499.19,483.89,492.61,34031464
2024-06-27,491.4,491.4,479.03,487.5,66291014
2024-06-28,486.17,500.82,486.17,500.76,53827142
2024-07-01,501.24,501.24,483.81,487.52,41748768
2024-07-02,484.88,486.06,480.15,483.76,75938649
2024-07-03,485.12,485.12,474.2,475.8,70133569
2024-07-04,479.27,481.83,473.78,477.41,44846767
2024-07-05,480.65,525.06,480.65,516.31,52315019
2024-07-08,513.86,513.86,477.71,482.8,64125539
2024-07-09,485.9,500.61,485.9,494.6,40302330
2024-07-10,493.95,493.95,459.19,466.87,56153295
2024-07-11,464.51,465.27,451.08,459.33,52160074
2024-07-12,459.13,480.61,459.13,476.99,60315282
2024-07-15,474.66,479.18,473.56,478.21,45560243
2024-07-16,478.51,478.51,451.75,460.31,42056199
2024-07-17,462.25,462.25,443.44,448.92,60060464
2024-07-18,449.13,468.7,449.13,459.72,69697758
2024-07-19,456.89,456.89,440.92,448.09,50668329
2024-07-22,447.41,453.28,443.31,451.6,68285173
2024-07-23,447.47,459.74,447.47,452.45,65009897
2024-07-24,453.67,453.67,442.23,442.25,69541461
2024-07-25,443.65,481.21,443.65,475.57,42448727
2024-07-26,479.46,490.27,478.1,486.27,71538255
2024-07-29,484.48,484.48,449.65,451.97,73440658
2024-07-30,454.78,462.83,448.97,455.08,34428690
2024-07-31,455.85,455.85,440.7,444.72,33696176
2024-08-01,442.13,464.94,442.13,458.19,38437712
2024-08-02,455.78,455.78,442.91,445.7,43147590
2024-08-05,444.73,449.0,442.09,444.15,33119612
2024-08-06,442.11,452.78,442.11,452.26,44160134
2024-08-07,451.59,472.73,451.59,466.25,54768424
2024-08-08,462.93,462.93,438.13,446.99,74494354
2024-08-09,450.58,450.58,439.12,442.1,60055020
2024-08-12,445.53,445.53,434.38,435.12,48757506
2024-08-13,433.79,433.79,422.45,425.57,63418214
2024-08-14,421.66,452.91,421.66,452.28,44952964
2024-08-15,450.18,459.81,450.18,459.17,74033585
2024-08-16,458.79,458.79,437.39,439.42,42132693
2024-08-19,440.89,460.14,440.89,454.06,76851280
2024-08-20,452.44,498.09,452.44,488.37,40093205
2024-08-21,485.08,512.37,485.08,506.68,40758430
2024-08-22,505.81,505.81,478.81,480.45,33496605
2024-08-23,479.01,479.01,465.87,473.03,67201803
2024-08-26,471.86,504.45,471.86,494.74,74899606
2024-08-27,499.5,499.5,481.82,483.29,52015847
2024-08-28,484.98,499.18,484.98,491.62,60267797
2024-08-29,487.85,506.71,487.85,505.81,59370827
2024-08-30,501.26,501.26,483.37,490.32,56857952
2024-09-02,489.15,492.44,486.86,490.21,41045633
2024-09-03,488.52,488.52,430.72,435.54,57301043
2024-09-04,438.68,438.68,412.85,420.78,53683333
2024-09-05,424.89,425.59,413.75,417.9,62963684
2024-09-06,417.08,417.08,396.49,400.5,66432549
2024-09-09,403.71,431.14,403.71,424.21,67287581
2024-09-10,421.88,421.88,402.72,403.86,56779149
2024-09-11,401.26,401.26,395.28,398.49,62002177
2024-09-12,399.08,402.96,393.48,401.16,76625033
2024-09-13,404.22,429.2,404.22,422.25,33788963
2024-09-16,425.45,425.45,400.81,401.93,35185773
2024-09-17,401.08,420.62,401.08,419.15,54691736
2024-09-18,418.97,425.79,418.97,420.2,56231747
2024-09-19,420.6,420.6,398.82,406.65,75624927
2024-09-20,409.76,419.0,406.33,414.08,63065406
2024-09-23,415.08,423.19,415.08,417.83,71129019
2024-09-24,418.36,418.36,406.75,409.92,48392993
2024-09-25,413.99,415.54,411.27,411.75,76839036
2024-09-26,411.19,412.07,404.61,407.03,36976610
2024-09-27,405.11,410.07,403.05,409.46,55303302
2024-09-30,409.53,425.56,409.53,419.74,73570727
2024-10-01,418.02,451.08,418.02,443.85,79033339
2024-10-02,446.34,446.34,419.3,425.46,60590972
2024-10-03,425.29,461.26,425.29,458.02,51526982
2024-10-04,453.84,453.84,420.98,427.56,72537345
2024-10-07,430.03,430.03,422.49,426.06,47279636
2024-10-08,426.36,442.2,426.36,435.58,77246348
2024-10-09,439.77,440.73,438.5,440.62,50023633
2024-10-10,439.51,439.51,431.4,431.77,30971248
2024-10-11,434.73,434.73,425.45,429.35,48608310
2024-10-14,432.44,432.44,421.59,422.66,69096943
2024-10-15,421.63,421.63,410.69,414.64,46541107
2024-10-16,418.54,435.0,418.54,427.65,64982512
2024-10-17,426.04,441.97,426.04,433.68,32726016
2024-10-18,431.81,431.81,423.22,423.87,66266225
2024-10-21,423.53,438.23,423.53,437.9,77575798
2024-10-22,439.11,449.16,435.38,443.31,49578958
2024-10-23,446.81,464.77,446.81,456.64,43137311
2024-10-24,452.42,476.69,452.42,467.45,59084871
2024-10-25,463.56,463.56,448.15,454.66,67609879
2024-10-28,454.74,454.74,446.19,446.5,70808249
2024-10-29,450.82,463.18,449.83,458.94,50681938
2024-10-30,455.88,475.74,455.88,469.53,49952900
2024-10-31,465.47,475.17,462.2,470.01,40401929
2024-11-01,474.43,474.43,472.0,472.77,35303943
2024-11-04,471.61,502.39,471.61,494.78,41004849
2024-11-05,492.45,492.45,482.98,485.46,59009512
2024-11-06,480.91,502.06,480.91,495.68,71727753
2024-11-07,500.41,501.01,490.25,493.14,64924917
2024-11-08,493.34,495.13,481.34,490.37,60600479
2024-11-11,488.72,516.93,488.72,510.23,56665895
2024-11-12,508.93,532.34,508.93,526.04,43816653
2024-11-13,530.85,546.92,530.85,542.15,57134365
2024-11-14,542.11,578.66,542.11,568.12,52272887
2024-11-15,566.03,581.12,562.16,569.81,48333734
2024-11-18,566.91,594.62,566.91,584.72,51654924
2024-11-19,587.6,587.6,568.4,579.74,76979309
2024-11-20,575.95,596.83,575.95,587.7,43689493
2024-11-21,582.35,598.01,575.46,586.46,66785617
2024-11-22,581.64,591.17,581.64,589.9,74609118
2024-11-25,587.99,609.56,587.99,603.66,60779669
2024-11-26,603.76,603.76,580.97,587.91,32892478
2024-11-27,582.77,633.81,582.77,632.47,78495982
2024-11-28,628.32,628.32,606.53,611.84,77963321
2024-11-29,614.5,614.5,584.53,587.43,61932864
2024-12-02,592.09,616.19,592.09,612.78,35627745
2024-12-03,615.73,633.95,615.73,631.37,58391654
2024-12-04,629.76,654.78,629.76,646.83,61978888
2024-12-05,650.29,670.1,650.29,662.75,47443381
2024-12-06,666.07,675.27,664.06,664.21,67264820
2024-12-09,659.68,659.68,640.86,645.08,67491702
2024-12-10,640.21,654.56,640.21,648.46,74564078
2024-12-11,653.36,653.36,625.59,634.75,33868452
2024-12-12,630.52,666.75,630.52,658.03,73870245
2024-12-13,656.55,658.47,653.9,656.28,73281526
2024-12-16,659.14,659.14,632.42,638.94,74613348
2024-12-17,639.7,640.64,626.18,633.29,71822973
2024-12-18,634.61,650.21,634.61,643.94,61386811
2024-12-19,638.59,643.17,626.42,632.73,63997463
2024-12-20,635.29,635.29,606.28,615.95,61632286
2024-12-23,614.37,632.83,614.37,622.56,30290998
2024-12-24,620.94,638.48,620.94,629.22,30181360
2024-12-25,635.4,635.4,610.25,619.36,78268283
2024-12-26,621.04,621.04,608.28,610.4,48904815
2024-12-27,616.45,618.74,608.08,616.54,67937226
2024-12-30,613.05,613.05,575.3,586.45,43099507
2024-12-31,581.15,581.15,554.88,558.62,66793968
2025-01-01,560.77,560.77,539.14,545.54,63251322
2025-01-02,542.93,545.62,532.17,542.38,63422637
2025-01-03,541.96,551.63,541.96,549.15,54774704
2025-01-06,551.53,583.39,551.53,578.35,56502745
2025-01-07,578.31,597.53,578.31,596.57,76206264
2025-01-08,593.31,594.17,593.31,594.08,57270507
2025-01-09,595.95,596.11,585.57,594.5,44987811
2025-01-10,589.27,589.27,571.17,574.42,51636437
2025-01-13,579.09,579.09,571.94,574.78,56133385
2025-01-14,574.2,574.2,561.02,569.67,77612108
2025-01-15,573.75,579.87,573.75,576.78,30658003
2025-01-16,575.05,575.05,554.44,560.74,41551409
2025-01-17,565.31,576.26,565.31,571.56,56621905
2025-01-20,567.07,611.67,567.07,602.84,60647215
2025-01-21,601.87,612.46,600.56,601.19,73627391
2025-01-22,607.05,617.9,604.24,610.28,48640452
2025-01-23,611.09,633.84,611.09,625.65,76417810
2025-01-24,631.42,631.42,605.81,617.51,77847868
2025-01-27,614.09,624.41,614.09,622.98,34151785
2025-01-28,623.55,625.01,615.37,623.9,53166524
2025-01-29,624.43,629.53,621.61,626.68,74882342
2025-01-30,621.57,621.57,603.74,610.37,52229189
2025-01-31,605.98,621.9,605.98,611.54,64093077
2025-02-03,611.07,633.44,611.07,622.85,53689071
2025-02-04,620.11,661.19,620.11,655.16,54567790
2025-02-05,654.61,684.83,654.61,677.88,51825215
2025-02-06,675.54,741.32,675.54,729.73,66319763
2025-02-07,733.35,733.35,700.19,710.97,39967246
2025-02-10,716.54,736.52,716.54,733.52,78118363
2025-02-11,734.41,742.88,725.11,739.1,33133211
2025-02-12,732.18,808.96,732.18,796.66,76413053
2025-02-13,794.96,794.96,770.73,775.11,36310114
2025-02-14,779.97,779.97,743.42,753.32,53278769
2025-02-17,748.82,748.82,731.98,738.49,63091145
2025-02-18,742.02,742.02,679.68,684.56,76457316
2025-02-19,683.16,683.16,662.14,672.88,67967791
2025-02-20,672.19,672.19,649.08,655.91,77009221
2025-02-21,660.62,670.73,656.07,660.25,58180762
2025-02-24,655.45,672.76,655.45,669.05,39163766
2025-02-25,671.26,716.54,671.26,713.91,79303146
2025-02-26,720.82,743.26,720.82,738.64,61853087
2025-02-27,736.02,736.02,714.01,724.73,47355904
2025-02-28,727.09,727.09,689.1,702.93,71537804
2025-03-03,709.8,720.61,701.71,715.98,55698550
2025-03-04,710.42,710.42,674.46,683.85,32592536
2025-03-05,682.09,740.58,682.09,728.59,50218082
2025-03-06,733.43,762.45,733.43,759.6,70990129
2025-03-07,766.9,766.9,736.71,748.08,75831617
2025-03-10,746.08,746.08,697.67,704.13,72251489
2025-03-11,704.51,750.43,704.51,738.33,72799087
2025-03-12,732.45,746.69,724.04,736.21,53618516
2025-03-13,739.89,775.36,739.89,768.9,46150865
2025-03-14,770.66,770.66,717.32,726.79,67043861
2025-03-17,731.68,731.68,700.76,712.25,47071962
2025-03-18,714.76,722.08,711.23,713.03,40392034
2025-03-19,708.39,724.63,708.39,714.82,66204667
2025-03-20,708.86,718.09,703.1,704.12,58563971
2025-03-21,702.11,732.46,702.11,719.99,55793044
2025-03-24,722.11,722.11,689.34,693.56,33456653
2025-03-25,697.8,702.99,687.3,690.52,67516108
2025-03-26,695.71,706.26,684.76,693.79,30809178
2025-03-27,693.04,714.52,693.04,706.6,61066661
2025-03-28,701.22,727.76,701.22,724.47,57965074
2025-03-31,723.39,723.39,694.65,696.19,76276888
2025-04-01,702.34,702.34,658.64,658.99,40539669
2025-04-02,664.65,700.42,664.65,688.6,47016233
2025-04-03,695.31,706.45,685.01,696.7,64020414
2025-04-04,697.15,697.15,669.99,678.51,73332370
2025-04-07,681.43,727.86,681.43,715.37,70580924
2025-04-08,708.85,719.24,708.85,718.26,50060832
2025-04-09,719.73,754.87,719.73,747.86,31558242
2025-04-10,749.34,752.95,738.61,749.55,38552442
2025-04-11,752.24,814.45,752.24,800.0,37204776
2025-04-14,800.5,815.82,789.98,800.0,73066429
2025-04-15,801.31,805.48,792.33,792.88,77513151
2025-04-16,795.42,812.63,790.83,800.0,39909551
2025-04-17,793.84,813.3,790.42,800.0,30460796
2025-04-18,805.9,808.4,799.48,800.0,39392609
2025-04-21,800.27,800.27,763.96,772.8,66732334
2025-04-22,772.23,792.48,772.23,791.18,65104616
2025-04-23,785.9,805.45,785.9,800.0,75562388
2025-04-24,803.04,803.04,741.71,750.59,43136003
2025-04-25,746.76,746.76,717.47,719.36,53623755
2025-04-28,725.38,725.38,659.19,667.9,59639841
2025-04-29,664.84,667.77,648.49,661.51,33100581
2025-04-30,659.64,679.01,659.64,678.05,46077579
2025-05-01,674.33,722.28,674.33,713.66,33830121
2025-05-02,713.4,729.39,710.75,715.49,66926887
2025-05-05,715.1,763.38,715.1,756.28,34070028
2025-05-06,749.79,749.79,707.49,719.79,52299783
2025-05-07,717.61,717.61,675.49,676.95,54527188
2025-05-08,675.56,681.66,672.78,675.74,72428797
2025-05-09,672.78,688.76,672.78,684.95,54509968
2025-05-12,685.06,685.9,679.62,684.34,69391628
2025-05-13,683.71,683.71,634.46,635.03,62434302
2025-05-14,634.04,636.75,628.27,633.27,50491595
2025-05-15,630.35,630.35,596.5,604.61,41737532
2025-05-16,610.24,622.88,608.85,619.05,67358841
2025-05-19,612.8,636.35,612.8,627.3,62672748
2025-05-20,631.81,631.81,606.51,607.0,58751505
2025-05-21,606.48,606.48,591.86,596.43,71566801
2025-05-22,597.0,597.0,567.84,574.69,71645168
2025-05-23,573.02,574.62,572.88,573.8,48149286
2025-05-26,575.54,598.27,575.54,593.38,51227468
2025-05-27,598.12,598.12,566.03,573.33,43737336
2025-05-28,574.94,585.66,574.94,583.86,58373620
2025-05-29,584.25,584.25,572.7,573.47,36494503
2025-05-30,573.83,573.83,550.24,557.99,78761066
2025-06-02,552.91,561.74,549.91,556.34,77878717
2025-06-03,558.8,558.8,532.93,536.61,50978981
2025-06-04,535.88,535.88,519.34,526.64,34688482
2025-06-05,530.29,530.29,499.49,504.97,68309051
2025-06-06,504.43,542.53,504.43,540.09,34902059
2025-06-09,538.13,551.09,536.5,541.17,47496623
2025-06-10,536.18,536.18,524.41,528.32,40089851
2025-06-11,524.77,540.0,524.77,532.67,67170084
2025-06-12,535.45,537.81,530.48,530.95,69275054
2025-06-13,532.49,532.49,526.95,527.21,58820898
2025-06-16,526.24,542.57,526.24,538.9,62254832
2025-06-17,537.4,561.02,537.4,553.53,39004471
2025-06-18,555.57,555.57,538.65,543.58,44067121
2025-06-19,543.64,543.64,532.65,532.94,76782538
2025-06-20,529.87,529.87,527.05,528.1,46159082
2025-06-23,523.47,523.47,484.27,485.82,56687290
2025-06-24,482.41,482.41,455.8,460.29,61590521
2025-06-25,458.49,483.63,458.49,482.51,58465797
2025-06-26,487.45,516.65,487.45,510.49,60732364
2025-06-27,505.74,512.39,504.71,506.24,38556255
2025-06-30,502.67,520.16,502.67,516.64,59362480
2025-07-01,513.99,528.0,513.99,522.44,74771670
2025-07-02,519.65,584.0,519.65,578.9,60596658
2025-07-03,581.04,603.89,581.04,601.76,32844180
2025-07-04,599.93,610.82,592.55,599.24,40061403
2025-07-07,595.19,595.19,567.77,579.36,48283361
2025-07-08,584.76,584.76,542.54,546.94,52826747
2025-07-09,550.16,554.29,547.39,550.98,65736338
2025-07-10,546.04,546.04,532.3,536.54,59188752
2025-07-11,532.79,532.79,500.73,509.98,43763700
2025-07-14,509.57,509.57,495.07,498.59,58911861
2025-07-15,494.99,494.99,472.29,479.87,68143159
2025-07-16,484.39,511.17,484.39,508.37,65094032
2025-07-17,504.11,534.19,504.11,524.24,49847987
2025-07-18,522.94,533.36,518.13,524.31,49471461
2025-07-21,523.66,557.46,523.66,551.69,78427722
2025-07-22,554.19,563.63,549.45,553.46,46439220
2025-07-23,556.97,556.97,532.69,537.07,77368963
2025-07-24,542.68,575.14,542.68,566.01,73860083
2025-07-25,563.69,577.09,563.69,577.05,55801543
2025-07-28,576.48,576.48,546.68,556.51,74807180
2025-07-29,559.1,563.98,550.79,553.23,64761183
2025-07-30,557.23,557.23,536.41,536.74,79826697
2025-07-31,535.3,535.3,508.19,511.25,62479425
2025-08-01,511.55,531.84,511.55,528.32,68067502
2025-08-04,533.9,575.36,533.9,564.18,39953821
2025-08-05,567.77,567.77,529.27,537.2,56204160
2025-08-06,542.0,549.19,542.0,548.43,70487099
2025-08-07,552.15,552.15,528.42,536.64,48163905
2025-08-08,539.0,539.0,524.0,528.22,35553535
2025-08-11,526.21,526.21,517.76,518.02,39686599
2025-08-12,522.52,522.52,494.99,503.13,72161441
2025-08-13,506.85,506.85,503.75,504.77,72406977
2025-08-14,507.66,507.66,485.99,490.91,47014415
2025-08-15,493.0,501.14,493.0,496.39,75545655
2025-08-18,494.21,499.32,494.08,496.39,58380039
2025-08-19,494.08,496.02,491.63,493.14,57496053
2025-08-20,490.51,490.51,473.83,478.39,32250397
2025-08-21,477.06,478.85,463.98,469.65,60891320
2025-08-22,471.77,490.33,471.77,482.99,62463391
