Date,Open,High,Low,Close,Volume
2024-06-19,75.09,76.32,74.6,75.39,12338843
2024-06-20,75.57,80.58,75.57,79.72,14303745
2024-06-21,79.12,80.82,79.12,80.38,14278602
2024-06-24,80.87,81.92,80.31,81.72,23848375
2024-06-25,82.23,84.45,82.06,82.86,22394752
2024-06-26,82.21,84.26,82.21,83.63,19098252
2024-06-27,84.27,84.27,81.84,83.2,14516616
2024-06-28,82.65,85.44,82.65,84.11,14002296
2024-07-01,83.86,84.49,81.6,83.09,18718361
2024-07-02,83.48,83.48,82.25,82.75,16002619
2024-07-03,83.19,83.21,80.77,82.1,13439433
2024-07-04,81.56,82.9,81.19,82.16,18732002
2024-07-05,82.22,86.43,82.22,84.96,8863663
2024-07-08,84.47,84.47,82.14,82.52,9206861
2024-07-09,81.93,84.37,81.93,83.32,12736319
2024-07-10,83.16,83.16,80.11,81.24,10054780
2024-07-11,82.03,82.03,79.49,80.61,22578363
2024-07-12,80.34,83.2,80.34,81.86,11105958
2024-07-15,82.1,83.14,81.44,81.88,16593059
2024-07-16,81.44,81.44,79.97,80.49,22748072
2024-07-17,81.01,81.01,78.85,79.56,22952964
2024-07-18,79.19,80.41,79.19,80.3,18479153
2024-07-19,80.23,80.43,78.99,79.35,20132693
2024-07-22,79.61,80.61,77.96,79.55,21296848
2024-07-23,79.28,81.12,78.82,79.53,18093205
2024-07-24,79.02,79.58,77.18,78.69,18758430
2024-07-25,78.54,82.38,78.54,81.16,11496605
2024-07-26,80.91,82.6,80.63,81.87,11647371
2024-07-29,81.68,81.68,78.56,79.32,19345174
2024-07-30,80.1,80.12,79.24,79.48,20776695
2024-07-31,79.51,79.51,77.31,78.64,21687761
2024-08-01,78.81,80.84,78.21,79.59,11341861
2024-08-02,78.99,78.99,78.5,78.59,11413654
2024-08-05,77.95,78.83,77.85,78.41,16210880
2024-08-06,78.33,79.45,78.33,78.97,8233782
2024-08-07,79.09,80.22,78.7,79.96,9794291
2024-08-08,79.36,79.36,77.03,78.49,20670380
2024-08-09,79.06,79.06,76.7,78.07,13316741
2024-08-12,78.56,78.56,77.16,77.49,17515406
2024-08-13,77.79,77.79,76.45,76.72,18091985
2024-08-14,77.4,80.25,77.4,78.74,19991292
2024-08-15,78.72,80.58,77.75,79.21,13185773
2024-08-16,79.06,79.06,76.94,77.72,17639564
2024-08-19,76.97,79.37,76.97,78.79,18109464
2024-08-20,79.24,81.69,79.24,81.32,20070495
2024-08-21,81.94,83.58,81.05,82.6,8864645
2024-08-22,82.76,82.76,80.71,80.74,23407570
2024-08-23,80.25,80.81,79.28,80.19,11512664
2024-08-26,79.46,81.84,79.46,81.75,10061774
2024-08-27,81.17,82.51,80.53,80.92,14210715
2024-08-28,81.24,82.0,81.24,81.51,11711584
2024-08-29,82.03,83.35,80.86,82.51,16815995
2024-08-30,82.55,82.55,80.41,81.42,21018596
2024-09-02,80.92,82.85,80.68,81.41,10456070
2024-09-03,80.91,80.91,76.77,77.52,23805013
2024-09-04,76.96,77.87,76.01,76.39,23321333
2024-09-05,76.67,77.38,75.29,76.17,17426807
2024-09-06,75.44,75.62,74.5,74.82,23220404
2024-09-09,74.8,77.95,74.8,76.72,9551330
2024-09-10,76.72,76.72,74.18,75.15,9693439
2024-09-11,74.63,74.88,74.0,74.73,13542511
2024-09-12,74.55,76.06,74.24,74.96,24541107
2024-09-13,75.66,77.97,75.66,76.65,9428080
2024-09-16,76.38,76.52,73.9,75.08,10726016
2024-09-17,74.74,77.71,74.74,76.47,10711793
2024-09-18,76.41,76.62,75.18,76.56,22021366
2024-09-19,76.77,76.77,74.16,75.51,19952983
2024-09-20,76.25,77.45,75.95,76.11,10320484
2024-09-23,76.49,76.49,76.35,76.41,19963776
2024-09-24,75.67,75.91,75.67,75.8,22501508
2024-09-25,75.74,76.72,75.36,75.95,16589747
2024-09-26,75.47,76.75,74.58,75.58,17596394
2024-09-27,76.08,76.4,74.94,75.77,18401929
2024-09-30,76.49,76.62,76.47,76.59,13303943
2024-10-01,76.41,79.68,76.41,78.48,19004849
2024-10-02,78.11,78.11,76.69,77.08,22084264
2024-10-03,77.71,81.14,77.71,79.61,16173321
2024-10-04,80.35,80.35,76.88,77.33,9370485
2024-10-07,77.37,77.96,75.79,77.21,8981883
2024-10-08,76.6,78.19,76.6,77.94,13418952
2024-10-09,77.85,78.91,77.65,78.32,23309784
2024-10-10,78.99,78.99,77.21,77.64,17268511
2024-10-11,78.4,78.4,77.42,77.44,22804511
2024-10-14,77.07,77.4,75.56,76.91,17625105
2024-10-15,77.64,77.64,75.94,76.27,16281447
2024-10-16,75.59,78.15,75.59,77.29,21689493
2024-10-17,76.58,79.27,76.28,77.74,11231185
2024-10-18,77.11,77.14,75.92,76.97,19054686
2024-10-21,76.73,78.81,76.73,78.05,21635242
2024-10-22,78.23,79.64,77.29,78.45,18831890
2024-10-23,78.57,79.69,78.57,79.45,17184536
2024-10-24,79.39,81.46,79.39,80.24,14524559
2024-10-25,80.85,80.85,78.11,79.29,21128927
2024-10-28,78.99,80.05,77.63,78.67,8689556
2024-10-29,78.17,80.76,78.17,79.6,24415656
2024-10-30,79.63,80.98,79.51,80.37,21650521
2024-10-31,79.59,81.75,79.06,80.4,11710388
2024-11-01,79.83,81.19,79.83,80.6,11937270
2024-11-04,79.98,82.97,79.98,82.2,19009646
2024-11-05,82.83,82.83,80.36,81.53,11868452
2024-11-06,81.0,83.36,81.0,82.27,18315813
2024-11-07,82.08,82.36,81.79,82.09,24705808
2024-11-08,82.32,82.86,81.11,81.89,18108631
2024-11-11,82.23,83.5,82.23,83.32,16268541
2024-11-12,83.49,85.26,83.42,84.44,15711634
2024-11-13,83.68,86.41,83.68,85.56,24053323
2024-11-14,86.06,88.7,86.06,87.33,15061183
2024-11-15,86.66,88.36,86.66,87.45,12855920
2024-11-18,86.96,89.22,86.96,88.45,13532410
2024-11-19,88.1,89.5,86.86,88.15,14893728
2024-11-20,88.66,89.44,87.56,88.69,12933594
2024-11-21,89.13,89.85,86.88,88.64,14699144
2024-11-22,88.75,90.58,88.53,88.89,21246601
2024-11-25,88.03,90.41,88.03,89.81,23341821
2024-11-26,90.57,90.57,87.59,88.83,13720626
2024-11-27,88.7,93.48,88.7,91.75,16221252
2024-11-28,92.3,92.3,90.17,90.5,20429667
2024-11-29,90.91,90.91,88.85,88.99,21487010
2024-12-02,89.47,91.47,89.35,90.67,19416757
2024-12-03,90.49,92.3,90.49,91.89,11212883
2024-12-04,91.09,94.11,91.09,92.89,18167147
2024-12-05,92.47,93.99,92.47,93.91,17340854
2024-12-06,93.48,95.74,93.48,94.03,14810805
2024-12-09,93.6,93.71,91.34,92.91,8566088
2024-12-10,92.09,94.06,92.09,93.15,8805113
2024-12-11,92.81,93.38,91.7,92.34,23433222
2024-12-12,92.78,93.99,92.78,93.83,14208714
2024-12-13,94.65,95.56,92.7,93.75,18072959
2024-12-16,94.64,94.64,91.8,92.72,19962073
2024-12-17,92.36,92.75,91.77,92.39,15402324
2024-12-18,91.67,94.21,91.67,93.08,20065969
2024-12-19,92.32,93.74,91.64,92.41,24983703
2024-12-20,92.81,92.81,89.8,91.38,19327910
2024-12-23,90.61,93.11,90.61,91.81,21609569
2024-12-24,92.63,93.14,91.94,92.24,24374601
2024-12-25,92.52,92.52,90.88,91.63,14550091
2024-12-26,92.19,92.19,90.13,91.07,14439522
2024-12-27,90.52,91.55,90.02,91.46,11471750
2024-12-30,91.92,91.92,88.57,89.54,24152789
2024-12-31,89.82,89.82,87.5,87.72,22563931
2025-01-01,87.82,87.82,85.18,86.83,11133211
2025-01-02,86.07,87.94,86.07,86.6,20858621
2025-01-03,86.41,87.64,86.41,87.05,14310114
2025-01-06,87.62,89.2,87.62,89.01,17338770
2025-01-07,88.45,90.99,88.45,90.19,9228807
2025-01-08,90.33,90.52,88.58,90.0,15601748
2025-01-09,89.46,90.56,88.85,90.0,15640167
2025-01-10,90.1,90.1,87.87,88.67,16468865
2025-01-13,89.39,89.39,87.14,88.66,22890609
2025-01-14,88.83,88.83,87.39,88.28,17163766
2025-01-15,88.56,89.05,87.13,88.72,23748714
2025-01-16,89.54,89.54,86.22,87.62,9960584
2025-01-17,88.45,89.73,87.41,88.31,23884862
2025-01-20,88.71,91.21,88.71,90.34,19590817
2025-01-21,90.21,90.48,88.59,90.19,10592536
2025-01-22,89.97,92.22,89.97,90.72,11878363
2025-01-23,90.8,93.23,90.16,91.66,15601723
2025-01-24,92.24,92.24,90.24,91.1,14703560
2025-01-27,91.7,92.05,90.5,91.4,16578845
2025-01-28,92.0,92.0,90.11,91.41,9406368
2025-01-29,91.13,91.98,91.13,91.54,24150865
2025-01-30,91.76,91.83,89.29,90.47,11489429
2025-01-31,91.09,91.84,89.04,90.5,13710754
2025-02-03,89.78,91.23,89.78,91.17,18392034
2025-02-04,90.57,94.43,90.57,93.16,10650235
2025-02-05,92.36,96.37,92.36,94.5,10676517
2025-02-06,95.01,98.25,95.01,97.55,16831924
2025-02-07,98.27,98.27,94.62,96.43,9888806
2025-02-10,97.21,99.28,97.21,97.7,18011762
2025-02-11,97.82,99.76,96.67,97.98,14934106
2025-02-12,97.43,102.0,97.43,101.21,24530109
2025-02-13,100.43,100.76,98.05,100.0,10892371
2025-02-14,99.07,99.07,97.93,98.76,18539669
2025-02-17,99.56,99.57,97.32,97.89,8941768
2025-02-18,98.12,98.12,92.93,94.79,8273146
2025-02-19,95.05,95.25,93.06,94.07,21767053
2025-02-20,93.26,93.42,92.79,93.02,8077175
2025-02-21,92.22,93.78,91.71,93.25,21074362
2025-02-24,92.44,95.12,92.44,93.75,17618395
2025-02-25,93.93,98.06,93.93,96.42,15204776
2025-02-26,96.48,99.76,96.48,97.82,17511997
2025-02-27,97.98,98.54,96.93,97.0,21958719
2025-02-28,97.3,97.3,94.62,95.72,17909551
2025-03-03,94.98,98.05,94.98,96.45,8460796
2025-03-04,97.15,97.15,94.5,94.56,17392609
2025-03-05,94.6,98.89,94.6,97.18,11177902
2025-03-06,97.11,99.08,97.11,98.92,9550184
2025-03-07,98.27,98.9,97.91,98.24,20007956
2025-03-10,98.62,98.62,94.59,95.72,21136003
2025-03-11,95.2,99.0,95.2,97.67,22139308
2025-03-12,97.23,99.4,97.0,97.51,14040502
2025-03-13,97.32,101.27,97.32,99.32,11672277
2025-03-14,99.26,99.26,96.23,96.94,12854042
2025-03-17,97.84,97.84,95.52,96.05,21838428
2025-03-18,95.99,96.95,94.85,96.04,17258415
2025-03-19,96.07,96.63,95.69,96.09,19053104
2025-03-20,95.2,95.42,94.99,95.41,23711072
2025-03-21,95.55,96.92,94.72,96.26,16874365
2025-03-24,95.86,95.86,93.13,94.68,9500948
2025-03-25,95.39,95.39,93.47,94.43,13837196
2025-03-26,94.34,95.82,94.34,94.55,13557805
2025-03-27,94.98,95.53,94.47,95.22,13845447
2025-03-28,95.55,97.46,95.55,96.17,22937388
2025-03-31,96.58,96.58,92.67,94.47,23056024
2025-04-01,94.02,94.02,92.12,92.22,14426288
2025-04-02,91.49,95.03,91.49,93.9,12408285
2025-04-03,93.13,95.79,93.03,94.28,19044590
2025-04-04,93.48,93.9,91.73,93.12,16826233
2025-04-07,92.96,95.8,92.96,95.19,18930625
2025-04-08,95.2,96.94,94.11,95.25,21737336
2025-04-09,95.52,97.12,95.52,96.83,24938661
2025-04-10,97.44,98.41,94.89,96.81,8684029
2025-04-11,95.98,100.74,95.98,99.68,11999694
2025-04-14,99.8,102.27,99.8,102.18,19214102
2025-04-15,101.95,103.33,101.53,101.67,9197162
2025-04-16,101.2,103.9,101.2,103.01,14983604
2025-04-17,102.45,105.67,102.45,103.88,14129439
2025-04-18,104.76,107.61,104.05,105.87,13573694
2025-04-21,104.85,104.85,102.34,104.2,20304378
2025-04-22,104.59,106.39,103.65,105.13,24616737
2025-04-23,104.37,107.02,104.37,106.66,17137344
2025-04-24,106.7,106.7,103.0,103.71,24794513
2025-04-25,102.84,103.03,101.04,101.73,22512253
2025-04-28,102.42,102.42,98.29,98.49,17004471
2025-04-29,98.86,99.91,97.08,97.97,22067121
2025-04-30,97.98,99.87,97.98,98.91,21228106
2025-05-01,98.32,101.3,98.32,101.02,24159082
2025-05-02,100.06,101.8,100.06,101.02,22930164
2025-05-05,100.23,103.98,100.23,103.38,19999401
2025-05-06,103.26,103.26,100.17,101.13,19469585
2025-05-07,100.71,100.71,96.51,98.44,8850350
2025-05-08,99.37,99.37,98.21,98.27,8435477
2025-05-09,98.37,99.82,98.37,98.75,19348641
2025-05-12,99.41,99.41,98.13,98.61,14538655
2025-05-13,98.63,98.63,95.14,95.48,10844180
2025-05-14,95.19,97.12,94.22,95.28,18061403
2025-05-15,94.63,94.63,91.48,93.35,22350770
2025-05-16,92.97,95.7,92.84,94.22,22855831
2025-05-19,94.02,95.86,94.02,94.68,9705243
2025-05-20,95.44,95.44,91.97,93.3,21277247
2025-05-21,93.03,93.63,91.42,92.53,19947147
2025-05-22,92.62,92.62,89.66,91.01,21114884
2025-05-23,91.7,92.33,90.39,90.89,11683909
2025-05-26,91.77,92.43,91.3,92.15,20000254
2025-05-27,92.19,92.19,89.86,90.75,8909245
2025-05-28,90.77,92.8,90.7,91.41,8592632
2025-05-29,92.12,92.12,89.33,90.65,20259034
2025-05-30,91.12,91.12,88.06,89.54,21814531
2025-06-02,90.43,90.81,88.51,89.37,18305651
2025-06-03,89.01,89.01,86.82,87.95,10801445
2025-06-04,88.77,88.77,87.14,87.19,16570556
2025-06-05,87.15,87.18,85.57,85.6,8953692
2025-06-06,85.65,88.15,85.65,88.09,18825853
2025-06-09,87.8,89.25,86.67,88.11,12513070
2025-06-10,88.97,88.97,86.81,87.15,24641511
2025-06-11,87.57,87.92,87.38,87.4,8402980
2025-06-12,87.84,88.51,86.97,87.22,22163844
2025-06-13,87.89,88.33,85.49,86.9,20204734
2025-06-16,86.16,87.81,86.16,87.66,13553535
2025-06-17,87.32,89.83,87.32,88.61,17686599
2025-06-18,89.4,89.4,86.45,87.87,16607009
2025-06-19,88.51,88.51,86.88,87.06,16852545
2025-06-20,87.57,87.57,85.79,86.65,15290213
2025-06-23,86.49,86.49,83.49,83.61,8751518
2025-06-24,84.11,84.11,81.2,81.66,24716407
2025-06-25,81.36,83.95,81.36,83.28,17042832
2025-06-26,83.45,86.37,83.45,85.28,16843026
2025-06-27,85.94,86.0,84.69,84.9,21245462
2025-06-30,85.45,87.05,84.79,85.57,14284851
2025-07-01,85.5,87.0,85.0,85.9,9195885
2025-07-02,86.0,91.28,86.0,89.8,19880707
2025-07-03,89.38,91.5,89.38,91.24,18196894
2025-07-04,91.47,91.51,90.74,90.99,13092792
2025-07-07,90.18,90.18,88.69,89.61,19734111
2025-07-08,89.75,89.75,85.81,87.37,24406440
2025-07-09,86.64,88.16,85.92,87.57,13153435
2025-07-10,87.17,87.17,85.88,86.5,11641771
2025-07-11,87.25,87.25,83.05,84.59,10188370
2025-07-14,85.36,85.36,83.07,83.7,22396836
2025-07-15,83.8,83.8,82.2,82.27,10076475
2025-07-16,81.44,85.36,81.44,84.29,20414998
2025-07-17,83.75,85.78,83.75,85.35,21852523
2025-07-18,86.1,86.1,84.12,85.28,22358216
2025-07-21,85.53,87.3,85.53,87.11,13630761
2025-07-22,86.91,87.34,86.29,87.16,21063720
2025-07-23,87.39,87.39,85.79,85.98,19277547
2025-07-24,85.43,87.91,85.43,87.9,16020364
2025-07-25,87.68,89.31,87.3,88.57,19062437
2025-07-28,88.08,88.08,85.63,87.16,24271063
2025-07-29,87.57,88.5,86.67,86.88,18764827
2025-07-30,87.55,87.55,85.38,85.72,24941290
2025-07-31,85.07,85.07,83.83,83.93,9017481
2025-08-01,84.25,86.01,84.25,85.08,14047511
2025-08-04,85.87,88.98,85.87,87.51,8737954
2025-08-05,87.57,87.57,84.99,85.68,13934261
2025-08-06,86.33,86.87,85.16,86.41,19142521
2025-08-07,86.09,86.47,84.42,85.58,10378907
2025-08-08,84.96,85.43,84.61,84.98,10363162
2025-08-11,84.78,85.22,84.12,84.25,10345704
2025-08-12,83.45,83.45,82.75,83.19,18031033
2025-08-13,83.31,83.66,82.22,83.29,20565034
2025-08-14,83.92,83.92,81.4,82.3,23913266
2025-08-15,82.77,82.77,81.2,82.68,16941047
2025-08-18,82.36,83.43,82.02,82.67,21721794
2025-08-19,82.84,83.61,80.89,82.44,21559001
2025-08-20,82.01,82.32,79.77,81.38,18822611
2025-08-21,80.69,81.62,79.18,80.74,15972368
2025-08-22,80.15,82.09,80.15,81.72,22793752
