Date,Open,High,Low,Close,Volume
2023-10-31,2499.39,2500.53,2459.64,2480.82,39210749
2023-11-01,2457.94,2478.03,2457.94,2467.9,29246173
2023-11-02,2458.03,2458.03,2368.77,2396.93,15703662
2023-11-03,2396.04,2396.04,2339.11,2364.38,41791175
2023-11-06,2358.44,2384.95,2300.17,2344.54,36988809
2023-11-07,2358.95,2439.06,2358.95,2396.06,47722310
2023-11-08,2382.63,2446.38,2382.63,2414.56,15076218
2023-11-09,2407.06,2407.06,2303.76,2331.51,44822180
2023-11-10,2319.21,2357.08,2318.03,2348.7,39444321
2023-11-13,2353.51,2370.34,2286.63,2332.76,23997354
2023-11-14,2316.23,2347.74,2259.89,2303.4,15611213
2023-11-15,2280.66,2347.52,2280.66,2333.84,46712006
2023-11-16,2315.85,2419.44,2315.85,2384.35,21202258
2023-11-17,2403.44,2459.65,2403.44,2431.3,36232430
2023-11-20,2446.86,2446.86,2377.1,2393.18,30823554
2023-11-21,2399.09,2409.25,2368.37,2381.14,28579173
2023-11-22,2398.47,2436.91,2382.36,2399.77,18266402
2023-11-23,2382.14,2496.06,2382.14,2449.6,29072989
2023-11-24,2464.16,2464.16,2385.84,2429.3,29338768
2023-11-27,2441.02,2447.06,2398.72,2423.56,48877350
2023-11-28,2419.85,2419.85,2342.71,2373.33,46251097
2023-11-29,2362.76,2362.76,2312.02,2319.99,26878474
2023-11-30,2334.87,2400.01,2334.87,2361.17,35080673
2023-12-01,2377.18,2455.78,2377.18,2428.86,29157398
2023-12-04,2417.38,2434.4,2417.38,2429.22,18751198
2023-12-05,2434.21,2525.32,2434.21,2481.94,30016390
2023-12-06,2477.15,2532.75,2462.06,2504.04,37704829
2023-12-07,2487.51,2501.7,2473.68,2476.0,30713642
2023-12-08,2489.54,2507.41,2489.54,2498.2,39694812
2023-12-11,2490.76,2599.54,2490.76,2579.46,16270896
2023-12-12,2602.66,2619.49,2550.7,2582.23,40874486
2023-12-13,2594.63,2703.11,2594.63,2667.7,33409209
2023-12-14,2672.51,2672.51,2519.5,2532.78,34545578
2023-12-15,2514.97,2622.71,2514.97,2579.05,37708377
2023-12-18,2571.36,2612.81,2570.44,2588.26,43104320
2023-12-19,2584.91,2603.06,2542.03,2577.52,43356738
2023-12-20,2601.72,2601.72,2586.83,2586.95,37564965
2023-12-21,2566.62,2566.62,2470.82,2488.79,28143608
2023-12-22,2490.87,2504.45,2473.11,2482.3,25880726
2023-12-25,2506.38,2540.68,2472.49,2504.41,36689432
2023-12-26,2481.25,2616.18,2481.25,2582.78,25523401
2023-12-27,2585.64,2590.52,2509.22,2560.4,34156053
2023-12-28,2570.36,2570.36,2521.53,2523.24,17035848
2023-12-29,2519.33,2519.33,2496.23,2502.0,38468625
2024-01-01,2499.71,2589.75,2499.71,2551.72,44246906
2024-01-02,2556.68,2615.01,2556.68,2572.36,30170521
2024-01-03,2562.95,2585.81,2545.53,2548.86,45715395
2024-01-04,2555.35,2619.37,2555.35,2578.59,36225964
2024-01-05,2553.98,2618.91,2553.98,2587.04,40625121
2024-01-08,2588.57,2641.58,2588.57,2640.46,21733215
2024-01-09,2614.88,2655.19,2602.92,2606.57,39948764
2024-01-10,2605.53,2632.24,2571.62,2592.46,25760888
2024-01-11,2587.22,2604.82,2560.92,2574.91,44610323
2024-01-12,2555.42,2555.42,2490.19,2502.13,15549239
2024-01-15,2488.71,2533.77,2488.71,2519.3,24659072
2024-01-16,2499.5,2580.8,2499.5,2534.65,19317048
2024-01-17,2557.48,2571.44,2525.88,2536.95,36882940
2024-01-18,2561.33,2561.33,2497.19,2526.94,46061293
2024-01-19,2550.98,2550.98,2412.72,2457.13,44178419
2024-01-22,2473.6,2473.6,2418.41,2437.99,25812658
2024-01-23,2422.32,2447.5,2411.49,2422.66,22456985
2024-01-24,2438.22,2438.22,2339.38,2385.04,31727556
2024-01-25,2403.29,2403.29,2332.36,2378.46,40242722
2024-01-26,2366.96,2427.34,2366.96,2398.68,44254481
2024-01-29,2414.41,2524.75,2414.41,2490.09,39440805
2024-01-30,2466.83,2530.79,2462.26,2499.64,33453059
2024-01-31,2518.62,2542.47,2508.71,2513.31,46500922
2024-02-01,2536.18,2536.18,2465.67,2510.29,26822411
2024-02-02,2531.13,2531.13,2398.74,2414.63,18597706
2024-02-05,2408.48,2418.15,2394.23,2413.95,35057988
2024-02-06,2436.29,2436.29,2391.68,2417.43,15403119
2024-02-07,2435.25,2571.75,2435.25,2537.08,48957164
2024-02-08,2553.49,2553.49,2497.94,2527.89,32434167
2024-02-09,2546.43,2577.39,2516.05,2543.71,30590661
2024-02-12,2530.76,2569.04,2498.39,2542.53,19684346
2024-02-13,2559.27,2559.27,2448.53,2483.72,26667877
2024-02-14,2507.16,2550.73,2496.3,2541.11,32486878
2024-02-15,2532.6,2622.62,2532.6,2580.01,25528294
2024-02-16,2597.42,2629.99,2578.67,2621.56,47073692
2024-02-19,2600.14,2600.14,2564.73,2574.68,44263888
2024-02-20,2548.68,2653.89,2548.68,2647.76,41540396
2024-02-21,2661.2,2661.2,2568.94,2574.45,21555035
2024-02-22,2553.74,2638.6,2553.74,2605.63,23067987
2024-02-23,2594.8,2758.26,2594.8,2720.83,36677072
2024-02-26,2719.42,2719.42,2630.27,2668.08,39796429
2024-02-27,2681.26,2690.44,2587.92,2639.06,36845218
2024-02-28,2616.08,2677.02,2616.08,2645.57,33331726
2024-02-29,2619.42,2663.14,2607.0,2620.24,26546081
2024-03-01,2616.49,2616.49,2489.66,2540.32,46670310
2024-03-04,2530.06,2571.99,2503.12,2545.16,33279553
2024-03-05,2526.78,2531.0,2481.01,2492.48,15224695
2024-03-06,2488.44,2539.25,2469.97,2517.48,44933317
2024-03-07,2508.18,2510.21,2450.75,2472.62,29921595
2024-03-08,2457.33,2587.64,2457.33,2550.69,16074961
2024-03-11,2574.21,2574.21,2488.42,2512.19,17474968
2024-03-12,2525.73,2540.83,2458.66,2497.45,19437677
2024-03-13,2512.52,2566.42,2512.52,2539.49,20481140
2024-03-14,2523.89,2523.89,2430.41,2478.37,20290717
2024-03-15,2487.61,2496.81,2484.73,2490.96,44163439
2024-03-18,2495.16,2582.5,2495.16,2557.36,29467188
2024-03-19,2581.35,2581.35,2454.92,2476.38,23025407
2024-03-20,2487.42,2506.32,2438.17,2486.65,18151882
2024-03-21,2500.64,2535.37,2457.6,2500.61,38773962
2024-03-22,2487.5,2565.07,2487.5,2540.66,24825144
2024-03-25,2539.78,2539.78,2477.74,2478.65,46029339
2024-03-26,2454.98,2454.98,2386.88,2413.9,23962049
2024-03-27,2393.53,2465.72,2393.53,2439.65,16947763
2024-03-28,2463.09,2472.14,2438.76,2454.58,23439469
2024-03-29,2431.94,2501.37,2426.63,2467.16,29391234
2024-04-01,2472.96,2528.93,2454.85,2484.4,30329502
2024-04-02,2502.58,2502.58,2415.84,2450.59,16308507
2024-04-03,2466.09,2501.28,2445.09,2461.8,23546310
2024-04-04,2466.63,2508.61,2448.51,2475.89,26091989
2024-04-05,2477.18,2477.18,2408.6,2440.01,19755469
2024-04-08,2427.21,2534.52,2427.21,2530.39,29150540
2024-04-09,2521.66,2577.99,2521.66,2553.51,21152941
2024-04-10,2567.95,2567.95,2482.55,2491.63,25556086
2024-04-11,2467.45,2525.37,2467.45,2523.17,32994276
2024-04-12,2530.6,2530.6,2424.42,2472.63,22778748
2024-04-15,2460.46,2513.69,2460.46,2510.07,24957168
2024-04-16,2522.53,2611.15,2522.53,2566.58,30540627
2024-04-17,2580.09,2580.09,2485.52,2522.62,35808635
2024-04-18,2526.66,2571.35,2524.74,2569.29,19790691
2024-04-19,2574.79,2589.93,2567.94,2588.41,32066318
2024-04-22,2576.68,2676.1,2576.68,2628.74,26186361
2024-04-23,2635.45,2775.85,2635.45,2726.1,43175911
2024-04-24,2741.06,2755.49,2697.4,2710.18,26950831
2024-04-25,2703.4,2703.4,2632.97,2666.71,44124900
2024-04-26,2653.48,2661.35,2590.87,2616.63,48523310
2024-04-29,2625.0,2625.0,2541.51,2571.3,21491878
2024-04-30,2595.38,2595.38,2544.65,2564.71,49932801
2024-05-01,2569.27,2623.84,2569.27,2579.57,36320139
2024-05-02,2577.18,2597.97,2540.92,2591.18,22196042
2024-05-03,2582.28,2677.89,2582.28,2631.38,18257181
2024-05-06,2636.01,2637.05,2605.75,2629.38,30686144
2024-05-07,2622.86,2716.82,2622.86,2703.17,23705956
2024-05-08,2718.31,2718.31,2657.53,2686.19,24709175
2024-05-09,2707.03,2875.33,2707.03,2829.73,26666027
2024-05-10,2857.59,2893.4,2857.59,2862.49,35709657
2024-05-13,2859.8,2859.8,2803.96,2810.82,30702852
2024-05-14,2821.16,2821.16,2716.04,2748.17,44008147
2024-05-15,2720.72,2827.11,2718.89,2772.41,33673436
2024-05-16,2773.27,2805.7,2732.74,2757.83,34205297
2024-05-17,2736.9,2814.31,2736.9,2795.16,48134205
2024-05-20,2778.34,2837.03,2778.34,2819.66,21689142
2024-05-21,2832.65,2832.65,2803.12,2813.72,41844511
2024-05-22,2800.19,2800.19,2711.12,2764.38,38116992
2024-05-23,2774.2,2774.2,2628.49,2679.11,26820569
2024-05-24,2654.18,2699.96,2623.56,2653.84,23704813
2024-05-27,2677.63,2747.68,2665.7,2698.11,28913140
2024-05-28,2689.9,2744.71,2677.31,2708.58,28045697
2024-05-29,2733.77,2733.77,2637.59,2640.14,17825896
2024-05-30,2618.44,2701.09,2608.61,2648.47,46935646
2024-05-31,2643.35,2707.59,2621.3,2668.18,31320131
2024-06-03,2681.93,2681.93,2578.09,2620.42,19031464
2024-06-04,2613.89,2644.67,2582.33,2628.0,39733272
2024-06-05,2633.78,2647.94,2597.51,2630.67,19032654
2024-06-06,2628.03,2628.03,2550.25,2570.22,28611312
2024-06-07,2545.1,2616.63,2545.1,2588.38,23379341
2024-06-10,2582.09,2649.67,2582.09,2617.24,32002265
2024-06-11,2639.39,2724.69,2628.5,2673.81,20438684
2024-06-12,2668.28,2748.71,2668.28,2730.07,23793380
2024-06-13,2724.47,2724.47,2629.48,2654.79,25905942
2024-06-14,2678.52,2678.52,2567.54,2604.96,26199468
2024-06-17,2625.84,2675.04,2609.08,2631.75,46806587
2024-06-18,2625.38,2709.52,2623.94,2658.76,48812949
2024-06-19,2665.06,2696.54,2665.06,2686.08,47039284
2024-06-20,2703.62,2909.45,2703.62,2892.97,48978658
2024-06-21,2905.71,2959.86,2905.71,2925.87,45060464
2024-06-24,2927.21,3050.57,2927.21,2992.12,15175211
2024-06-25,3004.87,3060.02,3004.87,3048.96,35668329
2024-06-26,3044.3,3099.78,3031.66,3088.34,28952821
2024-06-27,3096.51,3102.22,3065.78,3068.45,26098252
2024-06-28,3092.38,3151.99,3063.49,3114.52,40687822
2024-07-01,3135.36,3135.36,3040.57,3065.77,33552983
2024-07-02,3082.89,3082.89,3036.11,3050.56,46886947
2024-07-03,3026.13,3045.75,2979.83,3020.16,23889782
2024-07-04,3034.48,3059.7,3014.06,3024.22,29697697
2024-07-05,3003.88,3193.16,3003.88,3163.25,20783182
2024-07-08,3171.65,3171.65,3031.44,3043.99,44565896
2024-07-09,3043.79,3108.72,3043.79,3084.6,29648065
2024-07-10,3095.09,3095.09,2948.2,2983.83,37406697
2024-07-11,2995.2,2995.2,2911.95,2954.35,44553638
2024-07-12,2960.58,3037.91,2960.58,3017.32,16124905
2024-07-15,3003.13,3074.43,2973.08,3019.74,35035300
2024-07-16,3009.31,3009.31,2941.8,2953.13,48957754
2024-07-17,2949.78,2949.78,2873.44,2909.35,31055099
2024-07-18,2893.66,2951.35,2893.66,2947.36,38718663
2024-07-19,2949.28,2953.83,2864.95,2902.74,31035897
2024-07-22,2931.53,2933.16,2874.74,2913.75,39005377
2024-07-23,2910.63,2936.02,2856.83,2914.86,38384179
2024-07-24,2941.18,2941.18,2843.02,2875.36,29722892
2024-07-25,2855.61,3035.25,2855.61,2997.19,28863529
2024-07-26,3012.73,3039.59,3006.4,3033.73,31413328
2024-07-29,3032.27,3032.27,2852.35,2909.45,47325149
2024-07-30,2889.15,2932.73,2889.15,2919.03,49825732
2024-07-31,2904.27,2921.68,2834.97,2879.23,37904980
2024-08-01,2896.08,2932.72,2896.08,2927.28,37811423
2024-08-02,2943.52,2943.52,2832.38,2879.96,39136417
2024-08-05,2864.29,2876.2,2864.29,2872.58,18270209
2024-08-06,2857.44,2923.08,2857.44,2900.98,42301043
2024-08-07,2923.01,2967.26,2895.14,2950.76,38683333
2024-08-08,2979.1,2979.1,2851.02,2879.64,47963684
2024-08-09,2873.76,2882.66,2831.62,2860.29,36258833
2024-08-12,2862.13,2868.8,2795.01,2833.22,26476429
2024-08-13,2822.3,2841.58,2752.32,2796.5,27001352
2024-08-14,2776.45,2914.42,2776.45,2895.74,35892578
2024-08-15,2903.97,2940.13,2862.95,2919.92,47318232
2024-08-16,2925.98,2925.98,2829.37,2847.24,47799055
2024-08-19,2847.39,2945.01,2847.39,2900.65,49523048
2024-08-20,2877.76,3075.06,2877.76,3025.13,41231747
2024-08-21,3028.2,3097.61,3028.2,3089.26,17322523
2024-08-22,3085.64,3085.64,2966.97,2997.31,48065406
2024-08-23,3004.41,3008.43,2957.53,2970.36,38292566
2024-08-26,2987.48,3057.16,2987.48,3047.89,43670729
2024-08-27,3063.18,3063.18,2978.14,3007.29,47363575
2024-08-28,2987.28,3054.73,2987.28,3036.67,21210715
2024-08-29,3048.53,3105.34,3048.53,3086.62,21314768
2024-08-30,3066.83,3066.83,3019.14,3032.53,33321829
2024-09-02,3055.97,3057.99,3024.23,3032.15,45590972
2024-09-03,3031.11,3031.11,2809.14,2838.98,36526982
2024-09-04,2811.75,2824.95,2741.27,2784.1,30321333
2024-09-05,2794.14,2817.22,2741.09,2773.38,24426807
2024-09-06,2746.96,2746.96,2695.94,2707.59,44319409
2024-09-09,2683.22,2834.65,2683.22,2799.41,29942371
2024-09-10,2807.37,2807.37,2708.47,2722.95,17607411
2024-09-11,2702.8,2716.92,2694.48,2702.54,37700577
2024-09-12,2701.24,2730.8,2673.17,2713.18,18815144
2024-09-13,2707.17,2829.33,2707.17,2795.0,28302313
2024-09-16,2810.6,2810.6,2666.52,2718.46,27485000
2024-09-17,2694.87,2837.85,2694.87,2785.33,45822201
2024-09-18,2803.47,2803.71,2746.01,2789.6,28331233
2024-09-19,2774.64,2774.64,2713.86,2738.51,32832891
2024-09-20,2716.69,2792.33,2716.69,2767.39,31751531
2024-09-23,2741.89,2810.46,2741.89,2781.96,43634616
2024-09-24,2798.59,2798.59,2715.81,2752.09,33557968
2024-09-25,2743.99,2812.13,2718.64,2759.34,45981347
2024-09-26,2768.19,2768.19,2698.95,2741.43,24596394
2024-09-27,2759.61,2773.58,2720.66,2750.9,41683911
2024-09-30,2727.58,2805.3,2727.58,2790.51,20303943
2024-10-01,2783.7,2926.5,2783.7,2882.16,26004849
2024-10-02,2868.69,2868.69,2799.57,2813.95,44009512
2024-10-03,2787.04,2974.8,2787.04,2936.97,22899284
2024-10-04,2915.16,2915.16,2798.52,2825.32,22045900
2024-10-07,2842.9,2852.4,2777.37,2819.56,15981883
2024-10-08,2797.33,2864.4,2797.33,2855.45,35536721
2024-10-09,2851.55,2887.09,2851.55,2874.17,23181883
2024-10-10,2861.32,2863.08,2831.69,2841.0,42670483
2024-10-11,2862.91,2862.91,2820.5,2831.69,37272887
2024-10-14,2821.41,2861.92,2768.53,2806.22,33333734
2024-10-15,2792.46,2822.51,2724.51,2775.52,36654924
2024-10-16,2789.54,2837.48,2769.71,2824.99,44992671
2024-10-17,2852.59,2857.59,2816.45,2847.49,43899868
2024-10-18,2873.63,2873.63,2805.18,2810.35,32262030
2024-10-21,2823.68,2892.16,2815.06,2863.2,26018754
2024-10-22,2874.09,2900.29,2850.55,2883.13,24184536
2024-10-23,2880.87,2977.01,2880.87,2932.37,46512427
2024-10-24,2908.55,3014.91,2908.55,2971.74,35686655
2024-10-25,2974.96,2974.96,2913.05,2924.98,26245869
2024-10-28,2916.61,2930.41,2883.86,2894.75,25916876
2024-10-29,2915.22,2972.27,2909.76,2940.59,32443381
2024-10-30,2955.46,3028.8,2955.46,2979.18,42933715
2024-10-31,2967.6,3000.26,2967.6,2980.77,22089975
2024-11-01,2973.91,3020.72,2973.91,2990.69,26768963
2024-11-04,2996.41,3114.51,2996.41,3070.17,18868452
2024-11-05,3050.64,3077.39,3037.0,3037.11,22303693
2024-11-06,3020.24,3118.18,3020.24,3073.71,40464695
2024-11-07,3092.4,3101.81,3023.36,3064.82,33020510
2024-11-08,3073.16,3073.16,3035.48,3055.16,48997463
2024-11-11,3068.14,3147.01,3068.14,3126.12,46632286
2024-11-12,3118.06,3234.29,3118.06,3181.79,15290998
2024-11-13,3173.46,3285.48,3173.46,3237.85,15181360
2024-11-14,3271.01,3366.73,3271.01,3326.92,26031669
2024-11-15,3336.0,3375.98,3305.06,3333.14,33904815
2024-11-18,3366.38,3395.66,3337.18,3383.6,39100710
2024-11-19,3362.34,3406.34,3328.24,3367.83,27285500
2024-11-20,3381.42,3461.53,3381.42,3395.01,48007453
2024-11-21,3396.24,3448.13,3373.19,3391.71,22948140
2024-11-22,3415.73,3457.24,3400.14,3403.96,44168537
2024-11-25,3382.3,3510.51,3382.3,3450.29,39774704
2024-11-26,3464.29,3464.29,3336.08,3399.82,41502745
2024-11-27,3399.57,3553.82,3399.57,3548.1,45190179
2024-11-28,3555.78,3555.78,3471.99,3483.06,20905950
2024-11-29,3449.92,3467.6,3372.63,3404.77,21423959
2024-12-02,3388.14,3493.82,3388.14,3489.83,15019675
2024-12-03,3480.69,3607.38,3480.69,3551.47,45115806
2024-12-04,3520.16,3634.71,3520.16,3602.31,28727532
2024-12-05,3611.06,3716.52,3611.06,3654.17,24322004
2024-12-06,3643.0,3698.9,3629.84,3659.93,25347918
2024-12-09,3693.3,3693.3,3553.07,3600.87,45647215
2024-12-10,3595.0,3680.46,3595.0,3612.77,43046417
2024-12-11,3590.72,3590.72,3518.43,3570.21,28981528
2024-12-12,3547.1,3715.09,3547.1,3646.03,42531424
2024-12-13,3627.89,3652.52,3625.09,3641.5,44489478
2024-12-16,3675.98,3675.98,3548.31,3587.42,18284321
2024-12-17,3608.25,3608.25,3531.42,3570.16,23433840
2024-12-18,3567.15,3644.43,3567.15,3605.23,16379904
2024-12-19,3616.96,3616.96,3559.98,3570.04,31374601
2024-12-20,3580.66,3580.66,3487.58,3516.54,39567790
2024-12-23,3513.66,3574.87,3481.53,3538.6,36825215
2024-12-24,3527.19,3617.21,3525.26,3560.67,23976766
2024-12-25,3526.64,3582.63,3475.87,3529.1,20384935
2024-12-26,3555.04,3561.56,3438.54,3500.11,33988954
2024-12-27,3517.77,3587.0,3480.91,3520.35,39217665
2024-12-30,3548.36,3548.36,3390.42,3422.17,47005216
2024-12-31,3413.65,3413.65,3276.13,3329.28,44018490
2025-01-01,3359.8,3359.8,3233.62,3284.57,17755063
2025-01-02,3275.19,3285.64,3267.26,3273.41,47134440
2025-01-03,3293.05,3334.49,3254.57,3296.41,37958638
2025-01-06,3297.78,3409.43,3297.78,3396.12,33303750
2025-01-07,3423.58,3499.11,3423.58,3456.69,45284261
2025-01-08,3434.92,3457.49,3433.86,3447.79,29451300
2025-01-09,3434.91,3498.97,3391.86,3448.44,22379933
2025-01-10,3474.3,3474.3,3375.43,3381.07,43898827
2025-01-13,3414.1,3431.42,3359.78,3381.4,19226156
2025-01-14,3390.46,3429.5,3318.38,3363.31,44754469
2025-01-15,3338.24,3452.66,3338.24,3386.3,17592536
2025-01-16,3378.24,3386.28,3317.47,3331.45,35218082
2025-01-17,3352.93,3379.72,3309.31,3367.1,20898885
2025-01-20,3365.1,3520.6,3365.1,3471.29,41371947
2025-01-21,3493.41,3493.41,3447.04,3464.67,35709963
2025-01-22,3479.48,3516.79,3479.48,3493.37,44581501
2025-01-23,3522.09,3593.36,3512.65,3542.41,37747442
2025-01-24,3553.04,3553.04,3462.16,3514.8,30866128
2025-01-27,3548.64,3590.78,3498.06,3531.35,20432019
2025-01-28,3518.27,3585.28,3518.27,3533.04,31394487
2025-01-29,3558.23,3558.23,3528.37,3540.76,46643648
2025-01-30,3550.72,3550.72,3467.39,3486.87,43563971
2025-01-31,3477.12,3549.92,3474.41,3489.46,40793044
2025-02-03,3500.25,3527.48,3500.25,3525.14,18456653
2025-02-04,3547.45,3694.03,3547.45,3628.46,19058848
2025-02-05,3603.98,3763.86,3603.98,3699.18,34339821
2025-02-06,3702.78,3895.23,3702.78,3859.69,38195170
2025-02-07,3858.1,3858.1,3740.8,3801.81,25200944
2025-02-10,3834.17,3872.82,3812.3,3869.56,25539669
2025-02-11,3901.48,3952.0,3862.59,3885.3,32016233
2025-02-12,3923.85,4055.95,3923.85,4000.0,49020414
2025-02-13,4002.57,4002.57,3887.66,3937.13,28767053
2025-02-14,3903.7,3903.7,3863.56,3872.87,47293149
2025-02-17,3856.32,3856.32,3784.93,3828.36,34789002
2025-02-18,3845.25,3845.25,3651.11,3667.71,36725224
2025-02-19,3693.29,3693.29,3565.53,3631.1,24805436
2025-02-20,3608.58,3620.41,3514.1,3577.96,18625654
2025-02-21,3562.54,3628.88,3530.53,3590.72,46385867
2025-02-24,3616.45,3659.47,3545.29,3617.31,39999678
2025-02-25,3596.29,3804.59,3596.29,3755.11,32178283
2025-02-26,3786.48,3837.45,3786.48,3828.65,19989904
2025-02-27,3792.69,3792.69,3714.27,3786.66,44851990
2025-02-28,3781.79,3781.79,3697.16,3720.75,23153113
2025-03-03,3754.44,3771.8,3746.58,3759.4,48269285
2025-03-04,3740.17,3740.17,3610.68,3662.14,43748123
2025-03-05,3661.2,3806.07,3661.2,3798.16,40528279
2025-03-06,3798.64,3936.32,3798.64,3889.59,18100581
2025-03-07,3878.94,3878.94,3835.24,3854.86,31077579
2025-03-10,3835.41,3835.41,3656.8,3724.39,18830121
2025-03-11,3723.02,3901.0,3723.02,3826.64,19268173
2025-03-12,3804.26,3865.8,3797.71,3819.15,19070028
2025-03-13,3783.88,3956.83,3783.88,3914.79,37299783
2025-03-14,3902.57,3902.57,3782.67,3790.86,39527188
2025-03-17,3783.13,3783.13,3729.71,3746.09,42445000
2025-03-18,3769.93,3808.12,3725.6,3746.92,16500948
2025-03-19,3774.99,3776.55,3712.59,3750.66,30226559
2025-03-20,3723.26,3769.07,3643.07,3716.87,31969728
2025-03-21,3745.64,3792.25,3707.98,3762.9,26737532
2025-03-24,3796.42,3796.42,3621.37,3682.04,26353540
2025-03-25,3649.08,3670.91,3624.07,3670.79,47672748
2025-03-26,3698.13,3739.66,3675.64,3678.62,43751505
2025-03-27,3675.37,3723.72,3675.37,3715.22,26044590
2025-03-28,3682.9,3798.14,3682.9,3766.58,23826233
2025-03-31,3760.15,3760.15,3624.89,3680.08,38498524
2025-04-01,3686.75,3686.75,3539.38,3565.19,24249677
2025-04-02,3573.41,3700.64,3573.41,3654.16,37432851
2025-04-03,3656.36,3722.94,3621.56,3676.04,18834242
2025-04-04,3640.7,3657.03,3608.1,3618.38,15684029
2025-04-07,3587.4,3767.57,3587.4,3727.86,31684388
2025-04-08,3716.15,3742.64,3691.74,3733.45,33138519
2025-04-09,3748.15,3868.11,3748.15,3818.3,49600593
2025-04-10,3821.55,3850.88,3814.09,3820.02,25168293
2025-04-11,3843.74,4036.61,3843.74,3973.9,19902059
2025-04-14,3959.41,4073.33,3959.41,4000.0,32496623
2025-04-15,3962.42,3977.11,3946.7,3976.13,25089851
2025-04-16,3949.48,4055.07,3949.48,4000.0,36970950
2025-04-17,3987.67,4011.41,3928.79,4000.0,21933705
2025-04-18,3987.25,4051.67,3949.05,4000.0,29512253
2025-04-21,4027.21,4027.21,3910.74,3918.68,37414241
2025-04-22,3923.42,4035.22,3922.36,3968.41,18325315
2025-04-23,3946.69,4013.39,3922.24,4000.0,38429562
2025-04-24,3969.1,3969.1,3844.8,3855.27,39649133
2025-04-25,3829.7,3829.7,3731.04,3760.22,48187633
2025-04-28,3759.35,3759.35,3592.63,3603.23,36680041
2025-04-29,3635.88,3644.89,3572.12,3580.44,21299492
2025-04-30,3616.35,3662.97,3596.34,3628.57,45732364
2025-05-01,3593.54,3779.77,3593.54,3734.44,23556255
2025-05-02,3708.59,3762.31,3696.41,3736.87,44362480
2025-05-05,3717.36,3896.69,3717.36,3855.64,27633010
2025-05-06,3871.3,3871.3,3684.4,3746.35,37745849
2025-05-07,3729.73,3729.73,3591.34,3616.1,26010186
2025-05-08,3621.91,3650.0,3584.67,3609.74,43105186
2025-05-09,3588.46,3646.24,3575.92,3635.3,19889084
2025-05-12,3644.26,3703.1,3567.0,3630.92,44538040
2025-05-13,3646.98,3646.98,3446.87,3478.97,46607303
2025-05-14,3481.96,3481.96,3438.19,3471.21,46664126
2025-05-15,3486.22,3486.22,3317.79,3379.26,24176748
2025-05-16,3396.09,3454.71,3396.09,3423.32,25511846
2025-05-19,3407.86,3455.98,3392.61,3447.37,23978989
2025-05-20,3477.75,3477.75,3316.08,3381.66,34847987
2025-05-21,3373.32,3403.95,3306.75,3346.15,34471461
