Date,Open,High,Low,Close,Volume
2024-08-12,145.53,146.67,142.48,143.84,43255666
2024-08-13,145.05,145.05,138.28,141.08,57396843
2024-08-14,139.87,149.34,139.87,148.61,50267797
2024-08-15,147.49,150.76,147.49,150.49,78272527
2024-08-16,149.22,149.22,144.4,144.87,56968086
2024-08-19,143.64,149.71,143.64,148.93,61765312
2024-08-20,148.76,159.46,148.76,158.49,49396163
2024-08-21,159.42,166.34,159.42,163.48,71914894
2024-08-22,162.57,162.57,153.47,156.13,56432549
2024-08-23,157.29,157.29,152.78,153.95,31476429
2024-08-26,153.33,162.48,153.33,159.9,99110216
2024-08-27,158.81,158.81,156.54,156.61,40892578
2024-08-28,157.06,159.9,155.7,158.8,62866200
2024-08-29,158.19,164.47,158.19,162.6,74206558
2024-08-30,163.44,163.44,156.28,158.2,99837564
2024-09-02,159.22,159.22,155.02,158.03,63193996
2024-09-03,156.68,156.68,142.59,142.79,63663896
2024-09-04,143.55,143.55,138.29,138.51,22322523
2024-09-05,138.35,138.43,136.18,137.58,71173179
2024-09-06,136.3,136.3,132.54,132.54,57809281
2024-09-09,131.32,140.96,131.32,139.15,38392993
2024-09-10,140.47,140.47,133.15,133.3,52363575
2024-09-11,132.43,132.45,130.53,131.66,72097172
2024-09-12,130.61,132.62,130.61,132.3,40020303
2024-09-13,132.67,140.06,132.67,138.15,63570727
2024-09-16,137.64,137.64,130.7,132.33,38321829
2024-09-17,133.39,138.25,133.39,137.08,72762173
2024-09-18,137.15,139.06,136.29,137.27,75339989
2024-09-19,137.98,137.98,131.41,133.37,67378941
2024-09-20,133.15,136.03,133.15,135.36,59031525
2024-09-23,134.37,137.02,134.24,136.31,37438118
2024-09-24,137.21,137.21,133.14,134.01,38463212
2024-09-25,135.24,137.06,132.28,134.44,88660194
2024-09-26,134.44,134.44,131.32,133.04,88802303
2024-09-27,132.1,133.91,132.1,133.65,72295219
2024-09-30,134.49,137.12,134.49,136.46,87925916
2024-10-01,137.58,144.43,137.58,143.12,96599400
2024-10-02,144.34,144.34,136.16,137.98,20442939
2024-10-03,139.24,147.2,139.24,146.97,33135871
2024-10-04,147.35,147.35,137.27,138.55,33331233
2024-10-07,137.8,139.16,136.85,138.1,81808528
2024-10-08,137.11,140.9,137.11,140.71,72492736
2024-10-09,139.4,143.34,139.4,142.08,31963776
2024-10-10,140.72,140.72,139.41,139.61,56847763
2024-10-11,139.05,140.97,137.94,138.92,45568906
2024-10-14,139.7,139.72,134.47,137.06,67637042
2024-10-15,137.49,137.49,134.55,134.82,81730143
2024-10-16,133.66,138.63,133.66,138.44,82953839
2024-10-17,139.19,142.82,139.19,140.11,51099208
2024-10-18,139.07,139.07,136.83,137.39,66013251
2024-10-21,137.48,143.48,137.48,141.29,65961405
2024-10-22,140.22,145.35,140.22,142.8,43992154
2024-10-23,143.04,149.35,143.04,146.48,20981883
2024-10-24,145.32,149.93,145.32,149.46,40536721
2024-10-25,149.26,149.26,144.87,145.96,28181883
2024-10-28,145.31,145.31,143.24,143.71,62822943
2024-10-29,145.16,148.61,145.16,147.15,85304697
2024-10-30,148.19,152.5,147.47,150.06,74445288
2024-10-31,149.22,151.82,148.27,150.18,61434749
2024-11-01,151.02,153.47,148.73,150.93,52469247
2024-11-04,152.3,158.65,152.3,156.94,71212060
2024-11-05,157.51,157.51,154.05,154.39,42700314
2024-11-06,153.29,160.19,153.29,157.15,80350924
2024-11-07,157.91,157.91,154.06,156.43,98127618
2024-11-08,157.02,157.02,153.89,155.65,83019115
2024-11-11,154.55,163.06,154.55,161.01,60078991
2024-11-12,162.27,167.92,162.27,165.24,43313511
2024-11-13,165.77,170.18,165.77,169.52,81509503
2024-11-14,170.18,179.29,170.18,176.41,21116271
2024-11-15,174.66,179.56,174.66,176.79,67204953
2024-11-18,175.02,183.7,175.02,180.67,57264820
2024-11-19,179.41,180.58,178.09,179.26,26739013
2024-11-20,178.78,184.45,177.66,181.27,67719804
2024-11-21,180.25,183.16,178.01,180.83,75073945
2024-11-22,181.54,183.05,180.13,181.63,33822356
2024-11-25,180.45,185.25,180.45,185.14,74432684
2024-11-26,185.07,185.07,178.74,180.87,94412557
2024-11-27,179.81,195.27,179.81,192.49,86329075
2024-11-28,193.15,193.15,184.71,186.96,56059026
2024-11-29,186.96,186.96,177.45,180.43,82527341
2024-12-02,181.35,187.51,181.35,186.96,76775993
2024-12-03,187.02,194.38,187.02,191.67,31592111
2024-12-04,192.59,196.99,192.59,195.53,93476576
2024-12-05,195.92,199.85,195.92,199.5,92641274
2024-12-06,198.7,202.77,196.78,199.71,94002592
2024-12-09,200.82,200.82,192.14,194.62,35697605
2024-12-10,195.55,199.2,192.41,195.33,75030361
2024-12-11,194.8,194.8,190.93,191.63,58844162
2024-12-12,192.94,197.61,192.94,197.5,63682501
2024-12-13,199.24,199.24,195.73,196.9,59929257
2024-12-16,196.43,196.43,191.42,192.29,72209619
2024-12-17,192.23,193.76,188.95,190.7,56421189
2024-12-18,192.26,195.75,192.26,193.31,33487010
2024-12-19,194.32,194.32,187.52,190.3,31416757
2024-12-20,189.92,189.92,185.36,185.85,90321747
2024-12-23,184.23,189.91,183.86,187.45,77315945
2024-12-24,186.49,190.13,186.49,189.06,20019675
2024-12-25,188.58,189.36,182.79,186.42,72569705
2024-12-26,185.16,187.13,183.03,184.02,60113379
2024-12-27,185.52,185.65,185.29,185.52,81183416
2024-12-30,186.49,186.49,176.56,177.68,97456782
2024-12-31,179.26,179.26,168.13,170.39,50647215
2025-01-01,170.12,170.12,166.74,166.92,63627391
2025-01-02,168.51,168.51,164.4,166.04,47512406
2025-01-03,165.92,168.44,165.88,167.77,33981528
2025-01-06,166.66,178.71,166.66,175.39,25403252
2025-01-07,176.65,180.9,176.65,180.09,79509024
2025-01-08,181.38,181.38,179.0,179.42,37456057
2025-01-09,179.59,181.45,176.66,179.5,51770093
2025-01-10,178.33,178.33,172.6,174.28,55210753
2025-01-13,172.88,176.68,172.88,174.36,98326927
2025-01-14,174.52,174.52,170.77,173.02,44567790
2025-01-15,172.88,176.66,172.04,174.86,74716658
2025-01-16,174.04,174.04,170.0,170.69,56319763
2025-01-17,171.57,175.39,170.87,173.5,97076110
2025-01-20,174.88,182.38,174.88,181.63,43593741
2025-01-21,183.39,183.39,179.56,181.2,31616152
2025-01-22,180.4,183.88,180.4,183.53,87552809
2025-01-23,184.12,189.35,184.12,187.49,61245272
2025-01-24,187.27,187.27,185.03,185.38,54829066
2025-01-27,184.58,187.53,184.58,186.77,69840603
2025-01-28,186.06,189.81,185.94,186.98,95912072
2025-01-29,187.1,189.15,184.23,187.66,27322153
2025-01-30,186.43,186.43,181.39,183.44,77678210
2025-01-31,182.22,185.03,180.4,183.7,50284261
2025-02-03,182.52,187.09,182.52,186.56,79636639
2025-02-04,186.33,197.35,186.33,194.8,76366866
2025-02-05,194.82,204.06,194.82,200.52,69439294
2025-02-06,201.48,215.66,201.48,213.59,65145249
2025-02-07,213.29,213.29,205.11,208.79,45698550
2025-02-10,207.05,214.92,207.05,214.36,22592536
2025-02-11,213.84,219.2,213.84,215.65,40218082
2025-02-12,217.12,230.78,217.12,229.92,60990129
2025-02-13,232.11,232.11,221.04,224.45,59242670
2025-02-14,223.37,223.37,217.51,218.89,49012949
2025-02-17,217.49,218.6,213.6,215.04,77888503
2025-02-18,214.72,214.72,198.52,201.42,38001960
2025-02-19,201.87,201.87,197.55,198.31,83349631
2025-02-20,198.2,198.2,190.6,193.86,64474126
2025-02-21,194.79,195.78,194.67,194.8,74089633
2025-02-24,193.1,198.13,193.1,196.85,66737861
2025-02-25,198.25,211.54,198.25,207.98,82612095
2025-02-26,208.03,216.7,208.03,213.95,91415950
2025-02-27,213.13,213.13,210.15,210.29,59722995
2025-02-28,211.38,211.38,201.1,204.66,50912354
2025-03-03,205.29,207.96,203.98,207.72,82201082
2025-03-04,207.28,207.28,198.84,199.52,39339821
2025-03-05,199.71,212.44,199.71,210.5,43195170
2025-03-06,210.41,219.77,210.41,217.97,97309808
2025-03-07,219.77,219.77,211.74,214.92,30539669
2025-03-10,216.59,216.59,202.69,203.88,37016233
2025-03-11,205.92,215.13,205.92,212.17,54020414
2025-03-12,212.3,213.8,208.78,211.44,63332370
2025-03-13,212.33,223.11,212.33,219.28,60580924
2025-03-14,217.39,217.39,207.69,208.78,40060832
2025-03-17,209.19,209.19,203.78,205.02,88667106
2025-03-18,205.42,205.96,202.04,205.03,28552442
2025-03-19,205.72,209.01,201.8,205.3,94313640
2025-03-20,205.43,206.51,199.97,202.5,77244528
2025-03-21,201.55,207.43,201.55,206.26,53976813
2025-03-24,204.52,204.52,197.54,199.62,26336356
2025-03-25,198.0,201.11,198.0,198.73,34503356
2025-03-26,196.99,199.54,195.94,199.41,98703071
2025-03-27,199.13,204.76,199.13,202.44,39097931
2025-03-28,200.94,210.48,200.94,206.72,95261977
2025-03-31,208.51,208.51,199.01,199.69,53269285
2025-04-01,198.69,198.69,187.77,190.45,73102022
2025-04-02,191.58,198.21,191.58,197.69,28659522
2025-04-03,198.1,202.21,195.81,199.61,84812392
2025-04-04,197.93,197.93,192.59,195.06,38861720
2025-04-07,195.49,204.09,195.49,204.07,24854042
2025-04-08,206.01,206.01,203.58,204.71,38130540
2025-04-09,205.18,213.93,205.18,211.88,43787347
2025-04-10,209.78,213.11,209.78,212.24,52916781
2025-04-11,213.78,225.5,213.78,225.28,35711072
2025-04-14,225.62,238.66,225.62,237.05,74407485
2025-04-15,236.01,237.05,234.98,235.19,37962327
2025-04-16,233.32,242.37,233.32,241.94,26327090
2025-04-17,239.62,250.86,239.62,246.53,83388426
2025-04-18,248.73,256.77,248.73,256.54,58456876
2025-04-21,256.1,256.1,246.9,249.0,25845447
2025-04-22,249.89,257.42,249.89,254.02,86475936
2025-04-23,255.7,266.28,255.7,261.97,26722055
2025-04-24,263.05,263.05,248.01,248.02,93390510
2025-04-25,248.92,248.92,236.22,239.1,58835523
2025-04-28,238.51,238.51,222.31,224.36,31044590
2025-04-29,222.45,224.3,219.1,222.44,95935097
2025-04-30,222.04,228.58,222.04,227.12,98039489
2025-05-01,227.13,241.46,227.13,237.25,79576882
2025-05-02,239.02,242.0,234.75,237.66,42432851
2025-05-05,237.81,252.33,237.81,249.15,90943106
2025-05-06,246.82,246.82,238.03,238.71,87792893
2025-05-07,236.83,236.83,224.36,226.39,73640153
2025-05-08,225.11,230.02,222.25,225.9,64768534
2025-05-09,225.39,232.12,225.39,228.39,54751594
2025-05-12,227.37,230.02,224.99,228.05,97277157
2025-05-13,229.33,229.33,211.89,213.8,62616258
2025-05-14,214.9,215.04,210.65,213.12,42005782
2025-05-15,212.59,212.59,202.29,204.67,51457080
2025-05-16,204.78,208.8,204.78,208.68,70171169
2025-05-19,207.18,211.58,207.18,210.88,84841271
2025-05-20,210.22,210.22,200.95,204.83,94042569
2025-05-21,204.19,204.19,199.01,201.57,59564766
2025-05-22,200.02,200.02,192.75,195.07,34557759
2025-05-23,193.97,196.97,193.19,194.61,90873920
2025-05-26,196.5,200.52,196.5,200.1,61819037
2025-05-27,201.9,201.9,192.13,194.09,59542531
2025-05-28,195.77,197.33,195.77,196.94,53931226
2025-05-29,197.93,197.93,193.63,193.72,54337309
2025-05-30,193.23,193.23,185.87,189.03,26299492
2025-06-02,190.89,190.89,186.67,188.34,80692680
2025-06-03,190.02,190.02,181.36,182.42,82199283
2025-06-04,183.4,183.4,175.83,179.31,68786500
2025-06-05,179.46,179.46,170.89,172.8,71117909
2025-06-06,172.27,183.82,172.27,182.92,81482337
2025-06-09,181.3,183.99,181.3,183.04,89953044
2025-06-10,182.5,182.6,177.14,179.14,97170267
2025-06-11,177.88,182.33,176.62,180.23,38283361
2025-06-12,182.0,182.0,178.12,179.56,42826747
2025-06-13,180.6,180.6,177.15,178.31,79322532
2025-06-16,179.59,184.2,179.59,181.55,70571427
2025-06-17,181.89,188.99,181.89,185.62,43066465
2025-06-18,186.97,186.97,180.67,182.62,44276628
2025-06-19,181.03,182.09,177.45,179.42,28978989
2025-06-20,181.02,181.02,174.45,177.9,75415449
2025-06-23,179.1,179.1,163.97,165.57,21416953
2025-06-24,165.77,165.77,156.36,158.01,35993238
2025-06-25,157.99,165.74,157.99,164.46,83475441
2025-06-26,164.31,175.06,164.31,172.55,45580123
2025-06-27,172.81,174.07,168.62,171.24,99659372
2025-06-30,169.7,175.84,169.7,174.18,33605804
2025-07-01,175.56,177.33,172.81,175.79,56355877
2025-07-02,177.6,192.99,177.6,192.01,28570556
2025-07-03,191.92,202.12,191.92,198.45,20953692
2025-07-04,198.56,198.56,194.23,197.68,52401727
2025-07-07,198.85,198.85,190.63,192.01,81423138
2025-07-08,190.21,190.21,179.25,182.75,76483185
2025-07-09,182.0,186.36,180.83,183.87,81483654
2025-07-10,184.35,184.35,178.48,179.71,48044174
2025-07-11,180.63,180.63,169.46,172.05,29837695
2025-07-14,172.73,172.73,165.75,168.73,65759166
2025-07-15,167.35,167.35,161.68,163.28,25553535
2025-07-16,162.61,173.92,162.61,171.56,96795463
2025-07-17,173.14,176.52,173.14,176.13,62161441
2025-07-18,177.43,177.43,175.76,176.12,81684647
2025-07-21,175.17,184.39,175.17,183.97,60844645
2025-07-22,183.61,184.63,183.61,184.44,80303470
2025-07-23,184.09,184.09,176.62,179.72,68383190
2025-07-24,181.25,191.48,181.25,187.98,58636252
2025-07-25,188.17,193.31,187.86,191.08,22250397
2025-07-28,190.55,190.55,182.96,185.2,61280792
2025-07-29,185.21,185.21,180.93,184.2,70894269
2025-07-30,184.4,184.4,176.49,179.43,71929747
2025-07-31,180.17,180.17,171.23,172.06,63099123
2025-08-01,172.29,177.99,172.29,176.92,96776652
2025-08-04,176.55,190.56,176.55,187.13,30196894
2025-08-05,187.59,187.59,178.89,179.37,41847630
2025-08-06,180.4,182.86,180.4,182.49,20814422
2025-08-07,181.91,181.91,177.35,179.02,32663723
2025-08-08,177.61,179.12,175.39,176.5,90797888
2025-08-11,177.77,177.77,171.51,173.47,59982531
2025-08-12,173.24,173.24,166.06,169.07,35861936
2025-08-13,169.67,170.7,166.25,169.43,67423958
2025-08-14,169.87,169.87,164.03,165.31,90253175
2025-08-15,164.49,169.02,164.49,166.77,22195690
2025-08-18,167.64,168.85,163.41,166.63,77005840
2025-08-19,165.87,167.8,162.43,165.56,48589907
2025-08-20,164.1,164.1,159.1,161.17,90009956
2025-08-21,162.33,162.33,157.29,158.51,50999906
2025-08-22,158.08,163.71,158.08,162.23,32374888
